0.272 0.010 0.526 0.436   0.0
0.893 0.778 0.416 0.947   1.0
0.543 0.113 0.037 0.749   0.0
0.522 0.895 0.926 0.197   1.0
0.365 0.205 0.278 0.899   0.0
0.174 0.466 0.141 0.254   0.0
0.623 0.544 0.748 0.583   1.0
0.184 0.202 0.761 0.522   0.0
0.591 0.837 0.717 0.810   1.0
0.081 0.869 0.446 0.150   0.0
0.441 0.732 0.760 0.292   1.0
0.397 0.837 0.166 0.984   1.0
0.368 0.431 0.920 0.969   1.0
0.116 0.759 0.169 0.656   0.0
0.343 0.425 0.490 0.652   0.0
0.733 0.369 0.584 0.785   1.0
0.498 0.360 0.426 0.790   1.0
0.949 0.411 0.640 0.311   1.0
0.122 0.026 0.382 0.367   0.0
0.989 0.685 0.516 0.954   1.0
0.295 0.468 0.365 0.921   1.0
0.540 0.228 0.810 0.794   1.0
0.141 0.224 0.027 0.688   0.0
0.318 0.610 0.642 0.978   1.0
0.707 0.692 0.574 0.873   1.0
0.263 0.363 0.372 0.554   0.0
0.464 0.614 0.297 0.041   0.0
0.350 0.532 0.951 0.425   1.0
0.440 0.692 0.734 0.641   1.0
0.036 0.347 0.891 0.432   0.0
0.973 0.325 0.458 0.649   1.0
0.320 0.030 0.864 0.564   0.0
0.087 0.473 0.485 0.335   0.0
0.441 0.714 0.924 0.286   1.0
0.499 0.644 0.306 0.160   0.0
0.190 0.498 0.356 0.997   1.0
0.249 0.011 0.555 0.797   0.0
0.853 0.623 0.148 0.616   1.0
0.948 0.643 0.286 0.271   1.0
0.777 0.769 0.087 0.282   0.0
0.663 0.877 0.888 0.233   1.0
0.561 0.485 0.483 0.192   0.0
0.419 0.799 0.618 0.352   1.0
0.875 0.739 0.520 0.554   1.0
0.326 0.863 0.762 0.836   1.0
0.896 0.590 0.221 0.674   1.0
0.336 0.625 0.422 0.073   0.0
0.382 0.995 0.052 0.156   0.0
0.618 0.608 0.921 0.408   1.0
0.355 0.729 0.144 0.241   0.0
0.568 0.290 0.844 0.028   0.0
0.425 0.438 0.137 0.259   0.0
0.431 0.219 0.695 0.988   1.0
0.726 0.818 0.657 0.214   1.0
0.559 0.248 0.182 0.357   0.0
0.485 0.909 0.410 0.490   1.0
0.290 0.901 0.127 0.479   0.0
0.212 0.527 0.907 0.682   1.0
0.449 0.861 0.006 0.376   0.0
0.519 0.812 0.811 0.556   1.0
0.481 0.580 0.100 0.266   0.0
0.559 0.904 0.910 0.126   1.0
0.200 0.022 0.289 0.201   0.0
0.091 0.742 0.714 0.868   1.0
0.173 0.525 0.457 0.848   1.0
0.177 0.995 0.677 0.046   0.0
0.721 0.786 0.528 0.370   1.0
0.492 0.108 0.048 0.170   0.0
0.547 0.978 0.130 0.459   1.0
0.269 0.478 0.339 0.582   0.0
0.994 0.987 0.872 0.471   1.0
0.865 0.758 0.426 0.158   1.0
0.918 0.776 0.264 0.697   1.0
0.952 0.279 0.269 0.144   0.0
0.198 0.871 0.244 0.763   1.0
0.333 0.605 0.264 0.110   0.0
0.860 0.976 0.343 0.143   1.0
0.385 0.203 0.210 0.033   0.0
0.834 0.714 0.468 0.808   1.0
0.123 0.250 0.913 0.507   0.0
0.331 0.484 0.312 0.992   1.0
0.893 0.556 0.401 0.069   0.0
0.850 0.453 0.392 0.089   0.0
0.689 0.612 0.778 0.663   1.0
0.802 0.671 0.705 0.672   1.0
0.093 0.771 0.696 0.214   0.0
0.768 0.306 0.016 0.639   0.0
0.841 0.545 0.449 0.344   1.0
0.376 0.009 0.769 0.477   0.0
0.016 0.033 0.698 0.197   0.0
0.806 0.401 0.616 0.663   1.0
0.864 0.470 0.818 0.399   1.0
0.917 0.688 0.587 0.182   1.0
0.235 0.905 0.875 0.139   1.0
0.004 0.398 0.867 0.169   0.0
0.650 0.998 0.214 0.379   1.0
0.173 0.244 0.208 0.678   0.0
0.990 0.950 0.691 0.181   1.0
0.349 0.114 0.968 0.583   1.0
0.817 0.553 0.517 0.168   1.0
0.901 0.184 0.767 0.590   1.0
0.310 0.361 0.730 0.105   0.0
0.901 0.153 0.772 0.386   1.0
0.837 0.998 0.294 0.604   1.0
0.996 0.611 0.611 0.905   1.0
0.142 0.579 0.819 0.959   1.0
0.918 0.524 0.905 0.727   1.0
0.163 0.262 0.914 0.104   0.0
0.609 0.849 0.428 0.595   1.0
0.472 0.925 0.154 0.688   1.0
0.978 0.270 0.894 0.059   1.0
0.347 0.964 0.681 0.291   1.0
0.278 0.066 0.365 0.245   0.0
0.454 0.221 0.425 0.750   0.0
0.109 0.092 0.290 0.754   0.0
0.173 0.034 0.954 0.618   0.0
0.049 0.902 0.161 0.676   0.0
0.532 0.415 0.943 0.748   1.0
0.909 0.976 0.798 0.738   1.0
0.778 0.346 0.275 0.994   1.0
0.606 0.092 0.263 0.570   0.0
0.566 0.209 0.761 0.051   0.0
0.674 0.813 0.394 0.105   0.0
0.776 0.334 0.490 0.407   1.0
0.390 0.094 0.961 0.095   0.0
0.957 0.679 0.801 0.424   1.0
0.524 0.029 0.457 0.754   0.0
0.387 0.626 0.879 0.549   1.0
0.726 0.708 0.505 0.530   1.0
0.772 0.907 0.981 0.645   1.0
0.523 0.209 0.892 0.002   0.0
0.557 0.660 0.279 0.444   0.0
0.952 0.708 0.232 0.893   1.0
0.869 0.599 0.337 0.137   0.0
0.810 0.720 0.251 0.219   1.0
0.086 0.317 0.206 0.072   0.0
0.538 0.462 0.695 0.560   1.0
0.023 0.712 0.149 0.591   0.0
0.719 0.338 0.866 0.448   1.0
0.754 0.540 0.986 0.989   1.0
0.214 0.558 0.783 0.894   1.0
0.049 0.084 0.067 0.590   0.0
0.909 0.872 0.965 0.029   1.0
0.444 0.963 0.873 0.960   1.0
0.098 0.432 0.847 0.872   1.0
0.929 0.051 0.234 0.235   0.0
0.484 0.787 0.805 0.227   1.0
0.266 0.534 0.180 0.579   0.0
0.813 0.989 0.827 0.703   1.0
0.933 0.078 0.413 0.767   1.0
0.121 0.835 0.791 0.857   1.0
0.686 0.140 0.403 0.893   1.0
0.620 0.230 0.377 0.462   0.0
0.751 0.382 0.111 0.199   0.0
0.195 0.674 0.604 0.905   1.0
0.646 0.232 0.340 0.033   0.0
0.539 0.876 0.988 0.706   1.0
0.613 0.555 0.704 0.932   1.0
0.902 0.495 0.326 0.159   0.0
0.692 0.453 0.226 0.831   1.0
0.473 0.996 0.112 0.107   0.0
0.412 0.194 0.562 0.389   0.0
0.385 0.648 0.564 0.829   1.0
0.101 0.258 0.849 0.452   0.0
0.339 0.628 0.292 0.070   0.0
0.836 0.520 0.174 0.632   1.0
0.861 0.266 0.575 0.175   0.0
0.001 0.543 0.679 0.015   0.0
0.184 0.406 0.281 0.364   0.0
0.486 0.008 0.274 0.993   0.0
0.744 0.891 0.392 0.128   1.0
0.499 0.265 0.994 0.219   0.0
0.317 0.183 0.173 0.743   0.0
0.007 0.009 0.965 0.694   0.0
0.768 0.096 0.948 0.921   1.0
0.805 0.076 0.004 0.968   0.0
0.433 0.661 0.521 0.573   1.0
0.207 0.376 0.842 0.477   0.0
0.118 0.115 0.202 0.710   0.0
0.360 0.938 0.973 0.997   1.0
0.734 0.011 0.471 0.456   0.0
0.187 0.089 0.122 0.226   0.0
0.547 0.462 0.262 0.199   0.0
0.955 0.754 0.349 0.495   1.0
0.058 0.499 0.877 0.855   1.0
0.464 0.881 0.765 0.592   1.0
0.509 0.562 0.513 0.266   0.0
0.863 0.992 0.886 0.730   1.0
0.005 0.113 0.433 0.719   0.0
0.094 0.861 0.600 0.619   1.0
0.277 0.373 0.740 0.589   0.0
0.957 0.309 0.770 0.679   1.0
0.056 0.186 0.796 0.110   0.0
0.801 0.138 0.451 0.368   0.0
0.075 0.009 0.252 0.269   0.0
0.842 0.176 0.742 0.645   1.0
0.703 0.022 0.711 0.825   1.0
0.100 0.453 0.259 0.544   0.0
0.196 0.369 0.010 0.454   0.0
0.973 0.504 0.227 0.888   1.0
0.575 0.520 0.135 0.022   0.0
0.421 0.793 0.211 0.117   0.0
0.132 0.760 0.750 0.970   1.0
0.787 0.267 0.456 0.247   0.0
0.557 0.801 0.363 0.846   1.0
0.235 0.027 0.863 0.952   1.0
0.696 0.522 0.108 0.939   1.0
0.821 0.131 0.589 0.769   1.0
0.923 0.831 0.155 0.054   0.0
0.180 0.523 0.265 0.431   0.0
0.149 0.653 0.747 0.406   0.0
0.845 0.076 0.847 0.327   1.0
0.452 0.046 0.857 0.638   0.0
0.185 0.776 0.086 0.078   0.0
0.326 0.435 0.477 0.967   1.0
0.977 0.018 0.629 0.251   0.0
0.562 0.979 0.526 0.453   1.0
0.594 0.035 0.739 0.185   0.0
0.756 0.057 0.386 0.391   0.0
0.819 0.443 0.642 0.952   1.0
0.429 0.883 0.061 0.837   1.0
0.292 0.924 0.505 0.437   1.0
0.791 0.242 0.963 0.246   1.0
0.572 0.021 0.026 0.545   0.0
0.113 0.356 0.321 0.244   0.0
0.831 0.069 0.662 0.535   1.0
0.734 0.870 0.220 0.523   1.0
0.168 0.241 0.476 0.475   0.0
0.686 0.968 0.255 0.860   1.0
